"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_H3_13x24",0.0705033689759179,0.0596526633756486,0.014308257263198,0.105615596632808,0.269218022245694,0.0648806048023668,0.0931943786782244,0.263660697604612,0.0589664104215309,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x25",0.126205274751206,0.0585928787524861,0.0203947894372229,0.106062065105882,0.267243730219508,0.118201700936599,0.0388586423582789,0.217352150890057,0.0470887675487598,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x26",0.0735517740006649,0.0870579983906051,0.0232478110689539,0.013921504205931,0.0261162348428433,0.187391971917118,0.106460447587605,0.0500036310352142,0.432248626951065,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x27",0.3095541896042,0.056117625187194,0.0197067125355447,0.157904161708145,0.100594589807526,0.0775486298604688,0.0903629322915674,0.00851088085904581,0.179700278146308,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x28",0.11096627527174,0.0687227091282021,0.0184973507701377,0.208288409864922,0.210749061616826,0.0976264143931056,0.0197725202485071,0.193866364791933,0.0715108939146253,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x33",0.115590550741067,0.0129829273094776,0.0200887170397167,0.132003102321881,0.312982848090511,0.0985563713254611,0.0780651728722976,0.000729978721415015,0.229000331578172,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x34",0.0501876009399132,0.0936474401617484,0.013161188098603,0.0567436259185053,0.32442050234228,0.095392159463488,0.255192411925278,0.0675543581988633,0.0437007129513203,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x10",0.137215749092205,0.0475203386138402,0.179554314074031,0.0181404273737912,0.029005647554439,0.0426442430224917,0.0460072620053758,0.453750365540448,0.0461616527233793,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x11",0.187620453255657,0.057708346717952,0.0164389371591307,0.0412812745809973,0.20750647541625,0.0578235285621671,0.107611009992383,0.29564932490917,0.0283606494062923,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x12",0.0504190139374412,0.0748279544197595,0.148103894671402,0.0049045505487285,0.0077972433934164,0.00834593546891955,0.283702941261102,0.406362870450726,0.0155355958485045,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x13",0.114969834060971,0.0568650429356204,0.0589975282867072,0.0798136003737735,0.129264184228742,0.082738177387411,0.274367703868796,0.160407632297068,0.042576296560911,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x14",0.0982393638382471,0.0429881420468385,0.0808691347932689,0.0183133368141736,0.100941181898148,0.0318447706517512,0.0647114901309388,0.470983211522393,0.0911093683042412,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x15",0.105889965528076,0.0429667975585478,0.0578425087247366,0.228404817513488,0.217589753649661,0.0699552666486129,0.0448820482499837,0.13110068070764,0.101368161419254,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x16",0.0339319990432084,0.089143976084499,0.0799861275303392,0.0837140442874189,0.0606148098355024,0.0708587384027296,0.0298490403263753,0.475789981768132,0.0761112827217953,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x17",0.0768530610767471,0.0330954767755223,0.0146003132016617,0.0924705460949278,0.34545455532821,0.108477921761612,0.0281872961621584,0.247960168613159,0.0529006609860028,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x18",0.048892363271522,0.0287981155999105,0.0138164885976394,0.0564643140123326,0.0886660950099954,0.030233239275191,0.196972562769463,0.209648476692704,0.326508344771243,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x19",0.0914092684343243,0.0257166451749951,0.0247475314171371,0.0320266091686336,0.150339050162262,0.0461787940172942,0.201370091526186,0.173355884279739,0.25485612581943,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x20",0.158674899861188,0.0987547775921264,0.0250567888323533,0.066573294431722,0.203523742087081,0.115011911855724,0.0212027782326823,0.208735860648348,0.102465946458774,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x21",0.103515077828154,0.0521925366736859,0.0281593577601713,0.183749890312464,0.299377376981649,0.10141186170555,0.0510549591644302,0.108716555622883,0.0718223839510129,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x22",0.141054633051971,0.0568157595791865,0.0539608110054663,0.0256020583673195,0.0713046561793268,0.163657495099426,0.0700201031613934,0.162956903085271,0.25462758047064,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x23",0.0889683573654868,0.0569008738095106,0.0477376385814784,0.0746719163957995,0.230837890608284,0.149794156518894,0.0849828458207066,0.191388119119066,0.0747182017807738,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x24",0.111748839417696,0.044603055146685,0.0984407183835261,0.135051886559388,0.328020064552156,0.151522518348757,0.0529290405459948,0.0127359760380308,0.064947901007765,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x25",0.215726545731335,0.0711929838287516,0.03316665058608,0.058465946546294,0.233497464979944,0.135077005621958,0.0194393485461864,0.18986912258266,0.0435649315767913,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x26",0.112850489489686,0.0529102389810039,0.031306086400933,0.109530097265546,0.137326201771026,0.0847607146223741,0.0334285835181312,0.37993771393052,0.0579498740207787,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x27",0.027737347936122,0.00916440385437554,0.00112176507051898,0.00805294261640041,0.0110741971857042,0.0184418607017126,0.0924063156480473,0.656498436209316,0.175502730777803,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x28",0.149058803689043,0.0394453676523393,0.0462515585367179,0.0702791621500281,0.0766586690110399,0.0799845265003528,0.0728597835973439,0.26537149834771,0.200090630515425,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x29",0.0657555177005099,0.0199515510657656,0.00506823675030993,0.211232192404847,0.0617637563274673,0.0941490855544206,0.0294632817817479,0.270872485460354,0.241743892954577,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x30",0.0200511386690848,0.0246073291421508,0.0199377085975221,0.060625711169573,0.109360214154611,0.0880586213214644,0.222869490953397,0.0336213032615406,0.420868482730657,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_14x34",0.0548999711029554,0.0311439911761874,0.0476714147890994,0.180724205508297,0.324399662512819,0.0972429948344145,0.0448896117207287,0.00868584228704995,0.210342306068449,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_15x10",0.0850883842063024,0.0619677036076192,0.0297419447354772,0.00260193864617909,0.0115357919222114,0.028605724691018,0.211787283973428,0.539810440013866,0.0288607882038983,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_15x11",0.0429637879832335,0.0371722860749586,0.0584972446770111,0.0125599077170452,0.00690005194228944,0.0723086709001965,0.261228900714269,0.464506731423489,0.0438624185675077,"Human_Breast_Andersson_10142021_ST_H3"
