"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"6x16",0.0361835590905944,0.0345809588299715,0.0200315485445698,0.237698455245157,0.043066491330292,0.0287995753272294,0.447740900412943,0.0353721991793048,0.116526312039939
"17x16",0.0165554503836564,0.039095305867413,0.00657276958940807,0.232324610637975,0.0249406988802746,0.0480094870903215,0.484528943728423,0.0465533208830325,0.101419412939495
"18x16",0.018484100900528,0.0168985600423889,0.00898291422202041,0.262627435888696,0.0276663808352389,0.0116203110946353,0.504334556874122,0.0268636145059674,0.122522125636403
"25x16",0.0233929768799182,0.014613921967456,0.0104978753395045,0.28389275731596,0.0293808070436044,0.0242786957335472,0.531046647542625,0.019050238031683,0.0638460801457023
"7x16",0.0128512182362881,0.0355327055376456,0.0194330160163035,0.23067432292474,0.0404805502206152,0.0461390303423353,0.461241727673185,0.0575253035860747,0.0961221254628122
"26x16",0.0172725205254162,0.0167033766722052,0.00593967228653098,0.417170668110646,0.0373175237942784,0.0094749951038385,0.424245568312339,0.0294718368880741,0.0424038383066717
"12x16",0.0177644502650481,0.0388812706117333,0.00985027498538459,0.308738316253921,0.0335715735444704,0.02416320767175,0.457890320884661,0.0486829068809678,0.0604576789020647
"24x16",0.0136046160577391,0.0324700545701568,0.00613223580326172,0.309702663220244,0.0156306685501162,0.0250048043861365,0.528387606604769,0.0275472685480931,0.0415200822594838
"14x16",0.0155869388051166,0.0373272887437779,0.0094972693741141,0.367908865132904,0.0247019181470465,0.0209594457239166,0.347642907493954,0.0580521489174841,0.118323217661687
"13x16",0.0124745854063771,0.0482156520774035,0.00997846811062857,0.301523522507091,0.0140258817394864,0.0399180809506252,0.46972081433198,0.0736792628717004,0.0304637320047082
"15x16",0.0277854472554545,0.0421038698584099,0.00970564577344607,0.345242334991135,0.0309309839840655,0.0376785424368167,0.411716402768973,0.0591213761143042,0.035715396817396
"22x17",0.0163452688317633,0.0178860405561664,0.00886956253775248,0.310309101978057,0.0221867510329336,0.0607299505883148,0.466064160151611,0.0252972973606377,0.0723118669627632
"11x17",0.0213181770037608,0.0327943126489192,0.00755724747500886,0.249569047307148,0.0165499014898513,0.0233405580130307,0.549601416932229,0.0687344328246656,0.0305349063053865
"27x17",0.0267328641220728,0.0419638965692449,0.0147988672855395,0.185108128623013,0.00749965486774902,0.038808828237999,0.60043368927617,0.0393927600324908,0.0452613109857207
"32x17",0.017441810337906,0.0329103788790928,0.0178520499198296,0.164296079898208,0.0463920962938015,0.012765848010725,0.350021137594477,0.0953568581471075,0.262963740918853
"29x17",0.0147233579985328,0.0373681412583045,0.0104923720631647,0.352097205274488,0.0081219420279426,0.0121577039244269,0.492040779113745,0.0480689691367293,0.0249295292026665
"31x17",0.0152799636002193,0.0444007143505236,0.0153565313718462,0.281618808965556,0.0289373240847013,0.0288800365290058,0.406207498442717,0.0683949070876032,0.110924215567827
"30x17",0.0361624578184247,0.0578194200957945,0.013156508953233,0.201526368553256,0.0408867310335431,0.0314240234729029,0.407628627332443,0.0666841860365582,0.144711676703844
"9x17",0.00629707348062689,0.00744854780697013,0.00312207725242026,0.241314952422176,0.0108766956321839,0.0189119008175173,0.699583737203486,0.00384414018727421,0.00860087519734518
"20x17",0.0144702043992562,0.0187376170326719,0.00898876544382683,0.355485732252842,0.034531740816907,0.0225062999552498,0.434297861177777,0.0453043091736479,0.0656774697478207
"28x17",0.0137278778510429,0.024125879739393,0.00821970788939239,0.238181947208472,0.013999786646656,0.00687638729636154,0.62195934664002,0.0200073254949586,0.0529017412337031
"8x17",0.0205606220538384,0.0200025556232204,0.0215274569227039,0.184937776790426,0.0295307342691238,0.0200758769429565,0.5689272699222,0.0645297632609493,0.069907944214581
"19x17",0.0156080903539914,0.0313930344982645,0.0140738382059251,0.227526326369718,0.0386911784042391,0.0361926655580113,0.569527710155544,0.0319924694020361,0.0349946870522697
"21x17",0.0108611567669848,0.0100713222374456,0.00149324799574579,0.326553926934473,0.0321765527899846,0.00984244280918942,0.519304537209487,0.0102904519985453,0.0794063612581445
"25x17",0.00679092864560239,0.0217261197881302,0.0046467506008829,0.346001825877973,0.0114914005626216,0.030493167752427,0.553406656117358,0.0119012768794813,0.0135418737755242
"26x17",0.00985163174781483,0.0350265447990507,0.00907131450826013,0.271441987119366,0.00981626786436261,0.0224568827723213,0.520231598834632,0.0615297866904813,0.0605739856637113
"23x17",0.0145269178041851,0.0662153295823693,0.0180623419826809,0.38511124522962,0.0269034849668786,0.0345318214382504,0.379735035040379,0.0390344641121939,0.0358793598434426
"10x17",0.0176654432627056,0.0183176695769977,0.0059644204938926,0.210686193134816,0.0423476452872044,0.0295000808334439,0.561615244009526,0.027574545706786,0.0863287576946279
"16x17",0.0431495720656678,0.0178912325616441,0.0116428198125206,0.177538604199237,0.0754827689649219,0.0133416944041626,0.498155697284485,0.0481807726538049,0.114616838053556
"17x17",0.0224441392192091,0.0266066170915364,0.0049823754925096,0.226098962123963,0.0515640064740131,0.0309641570073785,0.524927206961268,0.0412336782234758,0.0711788574066461
"18x17",0.0066325761066999,0.0360727222886109,0.00887332169831819,0.304008581985078,0.0198597361978398,0.0311702454552739,0.480019023192394,0.0282396853938184,0.0851241076819668
"7x17",0.0428593003642527,0.0423035444947986,0.0182593836854288,0.246061019758604,0.0634693903303556,0.0357929734436356,0.407466005649599,0.0527712560785755,0.0910171261947507
"14x17",0.0147787619118673,0.0241450266950698,0.0115726036479008,0.321013799056054,0.0522602703173995,0.01522636901643,0.456545770281767,0.0292071608572567,0.0752502382162557
"15x17",0.0196955771753605,0.0444503727688831,0.0148035635675083,0.23479775140386,0.0472235677643738,0.0320558295144026,0.456014270625766,0.0424038817327634,0.108555185447082
"24x17",0.0174706331984116,0.0381696735707859,0.0129848398776692,0.248007846129796,0.0327760055362517,0.0344597429867348,0.556456924320186,0.0128911972305198,0.0467831371496448
"12x17",0.0210516174230535,0.0354165940133174,0.010034944579096,0.359569725170131,0.0110545427327931,0.0216447414201255,0.430941202797784,0.0751332581548726,0.035153373708827
"13x17",0.0186017668319603,0.0529366130963858,0.010755683777698,0.27402711752187,0.0245690828850749,0.0439245387061163,0.502526768245258,0.0367751895932313,0.0358832393424063
"22x18",0.00834629650805018,0.00972294481749461,0.00493276781231979,0.324926244465304,0.0150808692685439,0.0348529113822402,0.547295480159388,0.0144734338041957,0.0403690517824629
"11x18",0.0147683820729585,0.0235281859562942,0.00393434924635931,0.339422549525356,0.0285240009432238,0.0336244757914325,0.457774912383355,0.0510333075739227,0.0473898365070982
"19x18",0.0114950237489028,0.0159929888951297,0.00409175560325523,0.382022081551561,0.0132798139934838,0.00615492247273815,0.516778457615586,0.029539760855486,0.0206451952638575
"20x18",0.013778146643445,0.0262391889981579,0.0145001083385145,0.226258269995277,0.0400396778200691,0.03427007451522,0.589647267651735,0.0150846761452318,0.0401825898923504
"30x18",0.0229360747408606,0.0715940850557439,0.00926954218267903,0.328326637419414,0.0244255594547737,0.0338377240331029,0.399867151537706,0.036588998102361,0.0731542274733598
"32x18",0.0264961100916338,0.0528217193559278,0.0163191156850299,0.220900701130853,0.0661981182626881,0.0145740581501285,0.310805785145041,0.107420474536239,0.184463917642459
"31x18",0.0180514273717663,0.0584862134119512,0.0162462266589226,0.249630396342379,0.0468605084721037,0.0283917879852729,0.424286447775199,0.0469406971621389,0.111106294820267
"10x18",0.0124876177382301,0.0285099001331251,0.0111136485531676,0.364057182856714,0.0253618396859164,0.0231743324940168,0.454922492674935,0.0311229472094041,0.0492500386544914
"16x18",0.0140821477394971,0.0171627079451619,0.00693255068242822,0.312246771508284,0.0201990975408909,0.0111063304119253,0.524796810805454,0.0445847124901485,0.04888887087621
"29x18",0.017897296613884,0.023416234580494,0.0072569244942309,0.163421672597242,0.0386811393340647,0.0190644022586096,0.552544082528325,0.0546987182614999,0.123019529331649
"8x18",0.0208530148791116,0.0460570732805312,0.00879640845768946,0.362243834052141,0.0369760152222399,0.0250293297887238,0.360082053953163,0.0423514660453305,0.09761080432107
"9x18",0.0297424406898294,0.0403283369951328,0.00606143285570609,0.256299865833083,0.0331532639602046,0.0336927322509306,0.523309108667757,0.0233309993531483,0.0540818193942085
