"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"29x12",0.203604128033999,0.269984997423317,0.242619847362061,0.0667695923308946,0.00280647013206108,0.0674490194651242,0.129512119963324,0.00774165564911286,0.00951216964010536
"18x12",0.0021123309368759,0.254293459380645,0.0710047078490929,0.199710332610559,0.000645367736590813,0.140215410535399,0.318182408215719,0.0130009438480969,0.000835038887021733
"17x12",0.00335672213955118,0.322439668910791,0.0149109974241759,0.106696304533369,0.0007662094354258,0.0883028687065051,0.428579403532449,0.033123273114193,0.00182455220353959
"9x12",0.00438226890102013,0.143150586643723,0.0349523241999844,0.208987865240311,0.00667007205041555,0.0191156158252361,0.51129255150841,0.0627970859270528,0.00865162970384668
"15x12",0.00434240591663737,0.212408530098992,0.0305521010527424,0.198116303378165,0.00130183476035777,0.0522266450884814,0.461894355985499,0.0368542236152739,0.00230360010385136
"7x12",0.00697317176920632,0.231168318353767,0.00966375753423798,0.153413480834123,0.000627410831211992,0.199273655262258,0.385351883026866,0.0120941976440545,0.00143412474427477
"12x12",0.00259073657941522,0.104016503841403,0.0104030679756102,0.545970058922859,0.00021269896418466,0.0451660563190622,0.282465025129683,0.00889327446386218,0.000282577803921602
"13x12",0.0692197285778575,0.171253391671798,0.0206333196821799,0.239294047658108,0.00480446875754724,0.0356477043386359,0.43169580968022,0.0135624866369124,0.0138890429967402
"27x12",0.0676943217003117,0.380720639879632,0.0221135993126105,0.123566464844847,0.00205269996807851,0.161956263802772,0.230947409598453,0.00604542229208652,0.00490317860121028
"14x12",0.0216401717818379,0.194532198807944,0.0267141172677033,0.298923079454252,0.000879786139170902,0.0766623590111741,0.363480601463631,0.0145415272021518,0.00262615887213573
"28x12",0.00204494961390217,0.514279205518926,0.0121965404824692,0.0078453930718043,0.000281560213858695,0.0728284939398975,0.357568965432479,0.0323851717023671,0.000569720024296164
"22x13",0.0122327319367258,0.225364882006126,0.0265453614249984,0.100008647654992,0.00188866623193643,0.0286909691190525,0.55532350370258,0.0477517469617843,0.00219349096180446
"32x13",0.00468090950786904,0.0594868892302645,0.00605069817976504,0.0760299362613505,0.00389340607548295,0.398613109142916,0.398052300346561,0.0312715452676748,0.021921205988116
